"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00047902","SANTA BARBARA, CA US","2014-09-16","0.00","80","68","78"
"USC00047902","SANTA BARBARA, CA US","2014-09-17","0.00","82","67","81"
"USC00047902","SANTA BARBARA, CA US","2014-09-18","0.00","88","64","78"
"USC00047902","SANTA BARBARA, CA US","2014-09-19","0.00","80","64","76"
"USC00047902","SANTA BARBARA, CA US","2014-09-20","0.00","77","62","77"
"USC00047902","SANTA BARBARA, CA US","2014-09-21","0.00","78","63","74"
"USC00047902","SANTA BARBARA, CA US","2014-09-22","0.00","77","60","77"
"USC00047902","SANTA BARBARA, CA US","2014-09-23","0.00","79","59","77"
"USC00047902","SANTA BARBARA, CA US","2014-09-24","0.00","82","57","82"
"USC00047902","SANTA BARBARA, CA US","2014-09-25","0.00","83","60","78"
"USC00047902","SANTA BARBARA, CA US","2014-09-26","0.00","81","62","81"
"USC00047902","SANTA BARBARA, CA US","2014-09-27","0.00","82","60","78"
"USC00047902","SANTA BARBARA, CA US","2014-09-28","0.00","79","59","73"
"USC00047902","SANTA BARBARA, CA US","2014-09-29","0.00","76","58","71"
"USC00047902","SANTA BARBARA, CA US","2014-09-30","0.00","77","57","73"
"USC00047902","SANTA BARBARA, CA US","2014-10-01","0.00","78","60","76"
"USC00047902","SANTA BARBARA, CA US","2014-10-02","0.00","91","58","90"
"USC00047902","SANTA BARBARA, CA US","2014-10-03","0.00","95","60","90"
"USC00047902","SANTA BARBARA, CA US","2014-10-04","0.00","100","62","84"
"USC00047902","SANTA BARBARA, CA US","2014-10-05","0.00","100","61","78"
"USC00047902","SANTA BARBARA, CA US","2014-10-06","0.00","80","61","71"
"USC00047902","SANTA BARBARA, CA US","2014-10-07","0.00","79","63","77"
"USC00047902","SANTA BARBARA, CA US","2014-10-08","0.00","79","57","79"
"USC00047902","SANTA BARBARA, CA US","2014-10-09","0.00","80","63","74"
"USC00047902","SANTA BARBARA, CA US","2014-10-10","0.00","75","63","70"
"USC00047902","SANTA BARBARA, CA US","2014-10-11","0.00","77","58","75"
"USC00047902","SANTA BARBARA, CA US","2014-10-12","0.00","76","62","72"
"USC00047902","SANTA BARBARA, CA US","2014-10-13","0.00","74","64","73"
"USC00047902","SANTA BARBARA, CA US","2014-10-14","0.00","74","64","69"
"USC00047902","SANTA BARBARA, CA US","2014-10-15","0.00","76","66","73"
"USC00047902","SANTA BARBARA, CA US","2014-10-16","0.00","75","59","73"
"USC00047902","SANTA BARBARA, CA US","2014-10-17","0.00","76","58","72"
"USC00047902","SANTA BARBARA, CA US","2014-10-18","0.00","75","57","74"
"USC00047902","SANTA BARBARA, CA US","2014-10-19","0.00","75","55","73"
"USC00047902","SANTA BARBARA, CA US","2014-10-20","0.00","73","61","71"
"USC00047902","SANTA BARBARA, CA US","2014-10-21","0.00","76",,"72"
"USC00047902","SANTA BARBARA, CA US","2014-10-22","0.00","80","51","78"
"USC00047902","SANTA BARBARA, CA US","2014-10-23","0.00","79","58","75"
"USC00047902","SANTA BARBARA, CA US","2014-10-24","0.00","78","56","73"
"USC00047902","SANTA BARBARA, CA US","2014-10-25","0.00","75","55","73"
"USC00047902","SANTA BARBARA, CA US","2014-10-26","0.00","77","59","75"
"USC00047902","SANTA BARBARA, CA US","2014-10-27","0.00","77","56","73"
"USC00047902","SANTA BARBARA, CA US","2014-10-28","0.00","74","54","73"
"USC00047902","SANTA BARBARA, CA US","2014-10-29","0.00","74","56","72"
"USC00047902","SANTA BARBARA, CA US","2014-10-30","0.00","76","57","68"
"USC00047902","SANTA BARBARA, CA US","2014-10-31","0.00","70","58","68"
"USC00047902","SANTA BARBARA, CA US","2014-11-01","0.83","69","54","64"
"USC00047902","SANTA BARBARA, CA US","2014-11-02","0.00","71","48","69"
"USC00047902","SANTA BARBARA, CA US","2014-11-03","0.00","71","49","67"
"USC00047902","SANTA BARBARA, CA US","2014-11-04","0.00","76","49","72"
"USC00047902","SANTA BARBARA, CA US","2014-11-05","0.00","84","53","82"
"USC00047902","SANTA BARBARA, CA US","2014-11-06","0.00","87","56","81"
"USC00047902","SANTA BARBARA, CA US","2014-11-07","0.00","85","55","70"
"USC00047902","SANTA BARBARA, CA US","2014-11-08","0.00","78","53","75"
"USC00047902","SANTA BARBARA, CA US","2014-11-09","0.00","76","57","66"
"USC00047902","SANTA BARBARA, CA US","2014-11-10","0.00","67","61","64"
"USC00047902","SANTA BARBARA, CA US","2014-11-11","0.00","67","62","64"
"USC00047902","SANTA BARBARA, CA US","2014-11-12","0.00","67","56","64"
"USC00047902","SANTA BARBARA, CA US","2014-11-13","0.00","68","54","66"
"USC00047902","SANTA BARBARA, CA US","2014-11-14","0.00","69","59","66"
"USC00047902","SANTA BARBARA, CA US","2014-11-15","0.00","69","53","66"
"USC00047902","SANTA BARBARA, CA US","2014-11-16","0.00","72","52","66"
"USC00047902","SANTA BARBARA, CA US","2014-11-17","0.00","73","50","70"
"USC00047902","SANTA BARBARA, CA US","2014-11-18","0.00","72","51","68"
"USC00047902","SANTA BARBARA, CA US","2014-11-19","0.00","69","56","66"
"USC00047902","SANTA BARBARA, CA US","2014-11-20","0.00","67","53","65"
"USC00047902","SANTA BARBARA, CA US","2014-11-21","0.00","74","54","72"
"USC00047902","SANTA BARBARA, CA US","2014-11-22","0.00","73","53","67"
"USC00047902","SANTA BARBARA, CA US","2014-11-23","0.00","73","57","68"
"USC00047902","SANTA BARBARA, CA US","2014-11-24","0.00","76","50","74"
"USC00047902","SANTA BARBARA, CA US","2014-11-25","0.00","76","48","71"
"USC00047902","SANTA BARBARA, CA US","2014-11-26","0.00","79","50","75"
"USC00047902","SANTA BARBARA, CA US","2014-11-27","0.00","82","50","76"
"USC00047902","SANTA BARBARA, CA US","2014-11-28","0.00","79","50","65"
"USC00047902","SANTA BARBARA, CA US","2014-11-29","0.00","66","49","63"
"USC00047902","SANTA BARBARA, CA US","2014-11-30","0.06","67","59","65"
"USC00047902","SANTA BARBARA, CA US","2014-12-01","0.01","67","57","64"
"USC00047902","SANTA BARBARA, CA US","2014-12-02","1.90","67","49","60"
"USC00047902","SANTA BARBARA, CA US","2014-12-03","0.25","65","57","64"
"USC00047902","SANTA BARBARA, CA US","2014-12-04","0.11","67","52","65"
"USC00047902","SANTA BARBARA, CA US","2014-12-05","0.01","65","57","63"
"USC00047902","SANTA BARBARA, CA US","2014-12-06","0.00","69","56","65"
"USC00047902","SANTA BARBARA, CA US","2014-12-07","0.00","71","53","65"
"USC00047902","SANTA BARBARA, CA US","2014-12-08","0.00","69","51","65"
"USC00047902","SANTA BARBARA, CA US","2014-12-09","0.00","68","50","66"
"USC00047902","SANTA BARBARA, CA US","2014-12-10","0.00","67","51","64"
"USC00047902","SANTA BARBARA, CA US","2014-12-11","0.01","66","57","61"
"USC00047902","SANTA BARBARA, CA US","2014-12-12","1.55","63","53","60"
"USC00047902","SANTA BARBARA, CA US","2014-12-13","0.00","65","49","64"
"USC00047902","SANTA BARBARA, CA US","2014-12-14","0.00","64","47","59"
"USC00047902","SANTA BARBARA, CA US","2014-12-15","0.00","63","49","60"
"USC00047902","SANTA BARBARA, CA US","2014-12-16","0.28","61","53","59"
"USC00047902","SANTA BARBARA, CA US","2014-12-17","0.39","63","50","59"
"USC00047902","SANTA BARBARA, CA US","2014-12-18","0.01","61","53","60"
"USC00047902","SANTA BARBARA, CA US","2014-12-19","0.00","63","49","60"
"USC00047902","SANTA BARBARA, CA US","2014-12-20","0.00","63","50","62"
"USC00047902","SANTA BARBARA, CA US","2014-12-21","0.00","71","53","71"
"USC00047902","SANTA BARBARA, CA US","2014-12-22","0.00","73","58","73"
"USC00047902","SANTA BARBARA, CA US","2014-12-23","0.00","79","54","73"
"USC00047902","SANTA BARBARA, CA US","2014-12-24","0.00","75","51","66"
"USC00047902","SANTA BARBARA, CA US","2014-12-25","0.00","67","52","59"
"USC00047902","SANTA BARBARA, CA US","2014-12-26","0.00","62","42","57"
"USC00047902","SANTA BARBARA, CA US","2014-12-27","0.00","61","41","58"
"USC00047902","SANTA BARBARA, CA US","2014-12-28","0.00","61","42","56"
"USC00047902","SANTA BARBARA, CA US","2014-12-29","0.00","60","42","57"
"USC00047902","SANTA BARBARA, CA US","2014-12-30","0.00","61","43","55"
"USC00047902","SANTA BARBARA, CA US","2014-12-31","0.04","57","44","54"
"USC00047902","SANTA BARBARA, CA US","2015-01-01","0.00","58","36","53"
"USC00047902","SANTA BARBARA, CA US","2015-01-02","0.00","59","38","55"
"USC00047902","SANTA BARBARA, CA US","2015-01-03","0.00","60","42","57"
"USC00047902","SANTA BARBARA, CA US","2015-01-04","0.00","63","43","60"
"USC00047902","SANTA BARBARA, CA US","2015-01-05","0.00","75","44","73"
"USC00047902","SANTA BARBARA, CA US","2015-01-06","0.00","79","48","75"
"USC00047902","SANTA BARBARA, CA US","2015-01-07","0.00","80","49","74"
"USC00047902","SANTA BARBARA, CA US","2015-01-08","0.00","75","53","64"
"USC00047902","SANTA BARBARA, CA US","2015-01-09","0.00","65","54","63"
"USC00047902","SANTA BARBARA, CA US","2015-01-10","0.15","63","54","58"
"USC00047902","SANTA BARBARA, CA US","2015-01-11","1.30","64","57","61"
"USC00047902","SANTA BARBARA, CA US","2015-01-12","0.00","62","49","59"
"USC00047902","SANTA BARBARA, CA US","2015-01-13","0.00","67","48","65"
"USC00047902","SANTA BARBARA, CA US","2015-01-14","0.00","68","47","66"
"USC00047902","SANTA BARBARA, CA US","2015-01-15","0.00","69","46","68"
"USC00047902","SANTA BARBARA, CA US","2015-01-16","0.00","69","45","61"
"USC00047902","SANTA BARBARA, CA US","2015-01-17","0.00","69","48","63"
"USC00047902","SANTA BARBARA, CA US","2015-01-18","0.00","70","51","62"
"USC00047902","SANTA BARBARA, CA US","2015-01-19","0.00","64","51","56"
"USC00047902","SANTA BARBARA, CA US","2015-01-20","0.00","60","49","59"
"USC00047902","SANTA BARBARA, CA US","2015-01-21","0.00","68","50","64"
"USC00047902","SANTA BARBARA, CA US","2015-01-22","0.00","73","47","70"
"USC00047902","SANTA BARBARA, CA US","2015-01-23","0.00","71","46","67"
"USC00047902","SANTA BARBARA, CA US","2015-01-24","0.00","78","47","74"
"USC00047902","SANTA BARBARA, CA US","2015-01-25","0.00","79","47","74"
"USC00047902","SANTA BARBARA, CA US","2015-01-26","0.00","76","55","67"
"USC00047902","SANTA BARBARA, CA US","2015-01-27","0.12","68","56","65"
"USC00047902","SANTA BARBARA, CA US","2015-01-28","0.00","69","53","67"
"USC00047902","SANTA BARBARA, CA US","2015-01-29","0.00","72","57","71"
"USC00047902","SANTA BARBARA, CA US","2015-01-30","0.00","71","53","64"
"USC00047902","SANTA BARBARA, CA US","2015-01-31","0.00","67","51","66"
"USC00047902","SANTA BARBARA, CA US","2015-02-01","0.00","69","48","63"
"USC00047902","SANTA BARBARA, CA US","2015-02-02","0.00","71","49","67"
"USC00047902","SANTA BARBARA, CA US","2015-02-03","0.00","67","49","63"
"USC00047902","SANTA BARBARA, CA US","2015-02-04","0.00","64","54","62"
"USC00047902","SANTA BARBARA, CA US","2015-02-05","0.00","68","49","66"
"USC00047902","SANTA BARBARA, CA US","2015-02-06","0.00","66","51","62"
"USC00047902","SANTA BARBARA, CA US","2015-02-07","0.57","62","55","60"
"USC00047902","SANTA BARBARA, CA US","2015-02-08","0.10","68","57","65"
"USC00047902","SANTA BARBARA, CA US","2015-02-09","0.00","72","53","58"
"USC00047902","SANTA BARBARA, CA US","2015-02-10","0.00","75","52","74"
"USC00047902","SANTA BARBARA, CA US","2015-02-11","0.00","81","51","79"
"USC00047902","SANTA BARBARA, CA US","2015-02-12","0.00","81","52","81"
"USC00047902","SANTA BARBARA, CA US","2015-02-13","0.00","84","51","81"
"USC00047902","SANTA BARBARA, CA US","2015-02-14","0.00","81","53","76"
"USC00047902","SANTA BARBARA, CA US","2015-02-15","0.00","81","53","65"
"USC00047902","SANTA BARBARA, CA US","2015-02-16","0.00","78","52","61"
"USC00047902","SANTA BARBARA, CA US","2015-02-17","0.00","65","58","62"
"USC00047902","SANTA BARBARA, CA US","2015-02-18","0.00","66","50","65"
